product_name,product_type,rating,title,review_text
Umami Furikake Seasoning,international seasoning,1.0,"Too much Salt, No other flavour comes",I ordered it with really high hopes but it tastes like someone has mixed salt and sesame. No favour or fragrance of sesame or Nori at all.
American Barbeque Spice Rub,international seasoning,5.0,Prepared delicious Brisket 😋,Prepared delicious Brisket 
Bombay Sandwich Masala,indian spices,5.0,Best sandwich masala .....,"Bombay sandwich masala has a taste like chaat masala , a very good appetizer , i use to on my salads , chilla , fruits and daily cooking also , my family and especially kids loved the taste of it and we use it daily .... recommended to all"
Cochin Ginger Powder,ground spices,5.0,"Excellent product, value for money","Excellent product, excellent quality, fresh, great taste, value for money"
Tellicherry Black Pepper Powder,ground spices,5.0,Great Packaging,"Loved the glass bottle, instead of the pet bottles used by most spice makers. The flavour is also amazing."
Aromatic Tea Masala,indian spices,5.0,Good taste,"Normally I use Everest tea masala,but decided to try something new. And this mix had better taste. Overall gives good aroma to chai. Still we ad additional green cardamon buds,cinnamon and pinch of nutmeg. Would be better if crista would use real cinnamon instead of cassia. As cassia doesn't give proper aroma."
Aromatic Tea Masala,indian spices,5.0,Fabulous and Authentic Taste.,"Really fresh, great taste and very good quality.100% natural!"
Umami Furikake Seasoning,international seasoning,5.0,Amazing product,Taste and the quality was soo good.
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Really good flavour,Used it for tandoori veggies and it gave a smoky and deep flavour without any heartburn later.
Umami Furikake Seasoning,international seasoning,5.0,Flavourful furikake breakfast!,Enjoying this salty nutty flavour on my eggs and even tried on avacado.. great packaging too nice glass bottles.
Tellicherry Black Pepper Powder,ground spices,5.0,Crista telli cherry black pepper powder,this pepper powder has a beautiful smell. its smell is also very good. it is free from artificial colours.
Tangy Peri-Peri Spice Mix,international seasoning,1.0,Worst,It has the worst taste.It doesn't even taste like peri peri
Smoked Paprika Powder,ground spices,5.0,Smokey,"Just loved the smokiness, aroma, taste and texture of the spice..it's so good, spicy and flavourful... Highly Recommended 👍"
Cumin Seeds,whole spices,5.0,Super quality jeera,Very nice freshness it has ... can tell how pure
Bombay Sandwich Masala,indian spices,5.0,Extremely tasty and fresh sandwich masala,Most sandwich Masalas taste like chaat - finally one that does not! This has a unique taste that takes you back to school days. Loved it!
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Delicious,I am using this Tandoori masala spice mix in nonveg recipies and this spice give me smokey flavour.I really enjoy it.
Smoked Paprika Powder,ground spices,4.0,Authentic Paprika,"great spicyness with this paprika powder. can be used to sprinkle on raita, guava etc. gives perfect red colour to food."
American Barbeque Spice Rub,international seasoning,2.0,Just ok,Too much work
Mexican Taco Seasoning,international seasoning,5.0,Mexican Breakfast,Used Crista Taco Seasoning to make crispy garlic mushrooms. Excellent spice to elevate the flavour of any vegetable. The spice has an extremely fresh flavour to it as if just ground
American Barbeque Spice Rub,international seasoning,5.0,Tastes good.,Good for italian dishes
Bombay Sandwich Masala,indian spices,5.0,Amazing product,"Bombay sandwich is a childhood nostalgy for me.. CRISTA Bombay sandwich masala gave me the nostalgic taste that was on my palate.. I am foodie and quickly ordered these to make my food taste,look and give a feel good factor to my sandwiches..Thank you crista for this amazing product.. All products of crista are pure , traditional and chemical free .."
American Barbeque Spice Rub,international seasoning,4.0,Sam,Useful for marination in BBQ cuisines
Smoked Paprika Powder,ground spices,5.0,Excellent paprika,"Paprika powder is rarely found on many supermarket shelves in India, since most people prefer hotter spices like red chilli powder and pepper. Crista's Smoked Paprika Powder is therefore a great find for anyone who prefers a milder, less fiery spice to flavour their favourite dishes. Unlike other spices, this paprika powder must be REFRIGERATED after opening - a fact also mentioned on the pack label."
Hing Powder,ground spices,5.0,Superb for Indian tadka!,The aroma of this hing takes the taste of dishes to next level. Just adding a pinch during tempering makes the curries like dal so flavorful. overall liked it and value for money.
Bombay Sandwich Masala,indian spices,5.0,Very tasty sandwich masala....,"Bombay sandwich masala has a tangy taste like chaat masala , very good packaging and appealing bottle , i sprinkle it on my fruits , sandwich , poha , egg and other items and it makes the food more tastier , it's digestive and has all the natural ingredients..... recommended to all"
Kerala Nutmeg Powder,ground spices,5.0,Loved it,"This nutmeg powder is warm, sweet and is having slightly spicy aroma evoking feeling of comfort and coziness. By using it, my and my family's digestion is improved also the problem of non sleepy patterns is improved. It gives relaxation. Liked and loved it."
Kerala Nutmeg Powder,ground spices,3.0,Good,Product is good
Italian Pizza Seasoning,international seasoning,5.0,Very Nice,Perfect blend of spices. It tastes amazing and easy to use. Must recommended
Amchur Powder,ground spices,5.0,Full of flavour and aroma !,Love this and all the Crista products - they taste and smell so fresh !
Kashmiri Saffron Leaves,whole spices,5.0,Damn good,Very tasty and highly aromatic. Definitely a good to go. Used this to make a mango chia saffron cardamom pudding in Desi style. It totally elevated the taste of the pudding.
American Barbeque Spice Rub,international seasoning,4.0,Nice Barbeque Seasoning,i have tasted this seasoning and its bring out a smoky and spicy taste....higly recommended for bbq lovers.
Bombay Sandwich Masala,indian spices,5.0,Great taste ....,"Bombay sandwich masala is a perfect blend of spices of chaat masala ...very tasty and tangy taste ....very digestive and adds a great flavour to meals .... I add it in my boiled egg seasoning, egg bhurji , fruits , roasted dry fruits and peanuts and other food items also ....must try for all ...."
Bombay Sandwich Masala,indian spices,5.0,Very tasty,Liked the taste. Will purchase again.
American Barbeque Spice Rub,international seasoning,5.0,Totally worth it,We’ve tried almost all the spices from Crista and would highly recommend theiry products to someone looking for fresh masala and spices. It’s Very well ground and strong enough that even a small pinch does the job! Go for it try it out their range.
Tellicherry Black Pepper Powder,ground spices,5.0,Very nice flavour ..,I like it very much.Good quality product.
Shichimi Togarashi Seasoning,international seasoning,5.0,Japanese seasoning done right!,I love adding a little extra something to noodles every time I cook them and I think I have found my favourite with the Togarashi by Crista spices. It makes the dishes taste exotic without doing much! Love it!
Smoky Tandoori Masala Spice Mix,indian spices,5.0,very tasty,"I tried this tandoori masala for the first time , it’s taste so amazing at just affordable rate . Must try , can be used in sandwich’s, grills, pizza , tandoor etc."
Zesty Chilli Lime Seasoning,international seasoning,5.0,JUST. TOOO. GOOOD!!,"This is exactly what you need to make everything about your breakfast taste even better . My avocado toast has become a whole lot yummier with the Chilli lime seasoning. It’s perfectly tangy and spicy and what I love about it is that I can experiment with it quite a lot. Have tried it on hot aloo paratha, makhana and even boiled eggs and it turned out to be pretty flavourful. It’s definitely a fun spice to have in your kitchen. Totally going to recommend this to people who love to experiment with their food. ✨"
Tellicherry Black Pepper Powder,ground spices,5.0,Aromatic taste,Crista Black Pepper powder provides a very aromatic taste to many evening snacks.it is very refreshing and convenient to use. I strongly recommend this product.
Zesty Chilli Lime Seasoning,international seasoning,2.0,Not recommended,Am not happy with the product
Tellicherry Black Pepper Powder,ground spices,5.0,Good,Awesome quality product
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Very yummy,Very yummy my son likes it very much
Bombay Sandwich Masala,indian spices,5.0,Absolutely delicious,"Tried this product for the first time. Absolutely loved it. I have used it twice this week and should be ordering soon again. By adding the mix to my Grilled Sandwiches, it gave me an amazing flavor. I could easily compare it to my local Sandwich stall down the road."
American Barbeque Spice Rub,international seasoning,5.0,Great flavour,Really enjoyed with my cooking - used bbq with vegetables and tandoori with chicken. Pls try.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Superbbbb,Top seasoning. Used on dosa and scrambled eggs. Kids also like it a lot.
Kerala Nutmeg Powder,ground spices,5.0,Top notch nutmeg powder,I am enjoying using in my smoothies and juices post workout. Can even sprinkle on yogurts.
Tellicherry Black Pepper Powder,ground spices,5.0,Good product,Good product
Italian Pizza Seasoning,international seasoning,5.0,Taste is good,The fragrance and taste of herbs are amazing.. do try it for pizza flavour in daily food 🌸❤️
Cochin Ginger Powder,ground spices,5.0,Good for health.,"Have been using it since long and found useful in overcoming cold issues and digestion problems. Good taste , go for it."
American Barbeque Spice Rub,international seasoning,5.0,Great,very delicious aroma and take dish to another level on adding it. you can add it to various dishes and enjoy the taste
Turmeric Powder,ground spices,5.0,Exceptional Quality- Very pure turmeric powder,The quality was superb!The turmeric powder can be used in a variety of dishes to add the perfect colour and this one is very very pure use it every single day. Good for health too.
Dried Garlic Powder,ground spices,5.0,Elevate Your Cooking with Ease,CRISTA Dehydrated Garlic Powder is a kitchen game-changer! Its authentic flavor and convenience make it a must-have for every home chef.
Aromatic Tea Masala,indian spices,5.0,Awesome masala love it,The masala is excellent very very authentic…u enjoy having the tea and get the actually aroma of it….would highly recommend…it’s very much like home made product…love it!! Should give a try…..
American Barbeque Spice Rub,international seasoning,4.0,Spicy and tasty mix,"Really loved the barbecue spice rub and smokey tandoori masala spice mix. One can easily use this to marinate the chicken, paneer and mushrooms for barbeques. A yummy and delectable meal can be made from this multipurpose spice mix. Made delicious tandoori chicken steak with this spice mix."
Classic Italian Seasoning,international seasoning,5.0,A good buy at a good price,A good product at a decent price. Gives authentic flavours and a complete package of seasonings. Good aroma and enhances taste. A must buy.
White Sesame Seeds,whole spices,5.0,Great Quality!,Very very good product! Have bought lots of spices from CRISTA. They give amazing quality and the taste/aroma are also top. Never had better spices than these.
Achari Gujarati Methia Sambhar Masala,indian spices,5.0,Soooo flavourful!,"Yummy sprinkler on snacks!The Methia Sambhar is tangy and gives a great taste. Excellent on theplas, dhokla, khakhra and many other Snacks.I am going to definitely try other spices from CRISTA soon."
American Barbeque Spice Rub,international seasoning,5.0,Highly recommended,Nice product
Bombay Sandwich Masala,indian spices,2.0,Not satisfied,This item is not close to Mumbai sandwich masala used by the sandwich makers in Mumbai. I am disappointed at the taste of this product
Tangy Peri-Peri Spice Mix,international seasoning,4.0,Tangy and tasty,"the peri peri mix was flavourful. Along with spice , it had a tangy taste to it which made it better than the other products.but it was less spicy. the packaging was sent in a glass bottle , hence it has to be handled carefully.it was well priced . it was tasty when used with sauteed Vegetables."
American Barbeque Spice Rub,international seasoning,5.0,American barbeque,Nice product with good quality
Shichimi Togarashi Seasoning,international seasoning,5.0,Tasty,Good proportion of spices made it balanced !
American Barbeque Spice Rub,international seasoning,5.0,Tandoori and bbq both are delicious!,Both these are fabulous. The tandoori is smoky and tasty like it says and the bbq is sweet and spicy. Bbq is excellent with chicken and tandoori paired best with my tossed vegetables . The quality of the ingredients is fab because the aroma is super strong. Nice find!
Mexican Taco Seasoning,international seasoning,5.0,A perfect accompaniment to your tacos,The taco seasoning has been a great find for me as my daughter loves tacos and we have a weekly taco night.The spices are just right and don’t take away from the flavor of the veggies and my daughter loves the zing it adds in her tacos :)
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Great Product,Great product with peri per taste
Kashmiri Saffron Leaves,whole spices,5.0,"its pure, absolutely natural and is organically derived","This saffron gives off a strong fresh fragrance. The strands are long, thick, intact and not broken. They taste bitter which shows that its pure, absolutely natural and is organically derived. Even a few stranfs give a delicious flavour and characteristic deep yellow colour and aroma to my dishes. totally worth it."
Cumin Seeds,whole spices,5.0,So FRAGRANT !,The minute I opened this packet I was assaulted by the intense fresh aroma of jeera ! Such large perfumed grains! Love.
Cochin Ginger Powder,ground spices,2.0,Hardened in few days,"Hardened after few days lid is also not given well ,not good smell also,lid is broken and not good.one star"
Kashmiri Chilli Powder,ground spices,5.0,Better quality product,"I was using different brands chilly powder,but after using Crista red chilly powder I have decided to purchase Crista chilly powder, because the colour is bright red, very fresh chilly powder and very spicy. Thanks."
Hing Powder,ground spices,5.0,Good taste,Taste is very good and original taste
Italian Pizza Seasoning,international seasoning,5.0,Very very tasty!! REAL pizza seasoning,Loved the taste of this- made my pizza and breads full of flavour!!!
Classic Italian Seasoning,international seasoning,5.0,Super balanced flavor!,What I liked is that it added a punch but flavour was very balanced and authentic with no one note overpowering the other like is the case with many other brands that have a garlicky / oniony taste. Used it to make penne pasta in white sauce. Delicious!
Tellicherry Black Pepper Powder,ground spices,5.0,Authentic,Purity of the Crista Black pepper can be felt by its strong aroma and it's texture is finely powdered form. The packaging comes in a good quality bottle and cap.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Excellent for gym enthusiasts,Superb seasoning to season the post work out eggs. Have been really enjoying the one. It’s got the perfect lemony punch and just the right amount of chilli.
Bombay Sandwich Masala,indian spices,5.0,Satisfying Purchase,"Tasted good...rich Indian flavours like cumin,cinamon tastes.can be used multi purpose like in vegetable fry, noodles, omlet, popcorn seasoning, sweet corn seasoning etc"
Tellicherry Whole Black Pepper,whole spices,5.0,Perfect blend of spice and flavour,The pepper seeds were very authentic and right spice level… pungent just the way it should be…
Classic Italian Seasoning,international seasoning,5.0,"Nice product , you can go for it 😊","Nice product , you can go for it 😊"
American Barbeque Spice Rub,international seasoning,5.0,Barbecue mix,aroma is awesome.flavour is good.best for sandwich and pizza.blends of spices are very authentic
Exotic Biryani Masala Spice Mix,indian spices,5.0,Amazing biryani flavour,Home biryani has never tasted this good before. I guess the quality of spices is what makes the difference.
Umami Furikake Seasoning,international seasoning,5.0,Authentic Furikake Seasoning,The seasoning tasted as good as eating in a restaurant. I tried this on my tofu and rice. Impressed with their QR code and recipe that you can scan and find. Love the shape of the bottle as they stack well. Always preferred square based as opposed to round shaped bottles
Zesty Chilli Lime Seasoning,international seasoning,5.0,Perfect Seasoning,I ordered the Crista Chilli Lime seasoning and it came in a really nice packaging and easy to use bottle. It has a very nice zingy taste and pairs well with Fries and sandwiches. Would definitely recommend.
Kashmiri Saffron Leaves,whole spices,5.0,Nice product,"I used this saffron at first time, good quality, feel like genuine product.my family like also like it.perfect for Indian dishes like: kheer, halwa, biryani, Rabari,ice cream etc. Aroma and color make rich in food."
Black Salt Powder,ground spices,5.0,Best product in the market,Amazing product !!!
Turmeric Powder,ground spices,5.0,Excellent !,Super colour to my food and super quality !
Namkeen Nuts Seasoning,international seasoning,5.0,Great for a healthy yet tasty snack,"Super easy to use on nuts & makhanas, and full of flavor! This is a good addition to the spice cabinet - especially if you are trying to consume healthy homemade snacks."
Zesty Chilli Lime Seasoning,international seasoning,5.0,CRISTA CHILLI LIME SEASONING,This seasoning Rocks. It’s super tasty over snacks giving it a spicy and lemony kick....
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Amazing product,This is correct Szechuan peppercorn with tingling sensation perfect for Chinese khana!! Quality product.
American Barbeque Spice Rub,international seasoning,4.0,Perfect spices,"Loved it's quality and flavour it's super tasty , this combo is worth it's value , amazing flavour with such good ingredients was all I need"
Classic Italian Seasoning,international seasoning,5.0,Good product,"Crista’s Italian Seasoning is very good. It has the right blend of all the ingredients and it is not very coarse or too finely powdered. Tastes great with eggs, cheese and pastas. Highly recommend it."
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Great flavour,Loving this Crista Peri peri mix. I use it as my sandwich topper and my son uses it on his French fries. Perfect blend of spice and tanginess.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Multipurpose useful spice,"I have used it for snacks & meals both. It tastes very good with breads, salads, sandwiches. I end of using in most of my meal in some dish or the other like raita also. Its a good addition to the kitchen."
Zesty Chilli Lime Seasoning,international seasoning,5.0,Hot and tangy twist,"Lime chilli is a twist kind flavour.Tangy and hot,good to add in snacks,pakodas,chips ,sandwiches,saute veggies.I liked tge aroma and taste.It can be added in stuff mixture for paranthas. Gives good taste and color."
American Barbeque Spice Rub,international seasoning,5.0,Awsome,Enjoying using this spices!! The grill rubs are ofsuperior quality. I can use a little to add a ton of flavour. I highly recommend their products!!
Bombay Sandwich Masala,indian spices,5.0,Amazing,This sandwich Masala is perfect blend of spices. Quality is amazing and tastes great. Easy to use. Must try
Tellicherry Black Pepper Powder,ground spices,5.0,must go n buy it,"What truly sets this black pepper powder apart is its purity. With zero added colors or artificial additives, it delivers the unadulterated essence of black pepper. The natural flavor is robust, bold, and aromatic, enhancing the taste of every dish it touches. It's a game-changer for those who appreciate the genuine, unaltered taste of black pepper."
Masaledar Garam Masala,indian spices,5.0,Yummy garam masala!,My food tastes just right with Crista's garam masala. Its so perfectly balanced I don't know how we've cooked without it. Highly recommend!
Zesty Chilli Lime Seasoning,international seasoning,5.0,Taste,Very Original
Tellicherry Black Pepper Powder,ground spices,5.0,Pure black pepper powder,This black miri is too good nice pungency and aroma! Very pure and good to use in all foods for the punch
Classic Italian Seasoning,international seasoning,5.0,Perfect Italian seasoning,"A must recommended Italian seasoning for every home.Its well ground spices and herbs feels fresh and flavourful and goes well on Pizzas, pastas , cheese toasts etc"
Zesty Chilli Lime Seasoning,international seasoning,5.0,Unique taste,The crista chilli lime has unique and good flavor. I had used this chilli lime in my panner tikka. The flavor of paneer tikka was good. Amount of spices and salt is accurate.Even it enhance the taste of of paneer tikka. Every one in my family like it.
Italian Pizza Seasoning,international seasoning,5.0,Flavourful,Used this CRISTA pizza seasoning marinated with olive oil and dribbled over piping hot pizza. Added unique flavour. Much better than sprinkling other regular pizza seasonings.
Thai Tom Yum Seasoning,international seasoning,1.0,Worst,Does not match Tom Yum taste
Italian Pizza Seasoning,international seasoning,2.0,Not good,"It’s so tasteless. No matter how much pf the seasoning you add to your food, it doesn’t elevate the flavour"
Southern Cajun Seasoning,international seasoning,5.0,Great taste on grills,Tried this on grilled paneer with olive oil.Tasted great.
Smoky Tandoori Masala Spice Mix,indian spices,1.0,Nothing Great,Nothing great about this product. No taste and very little smoky flavour. Did not convert the taste of any dish into smoky flavour. Will not recommend to anyone.
Italian Pizza Seasoning,international seasoning,5.0,😍very good 😊,I wasn't expecting it to be that much amount for two of themThe Italian pizza seasoning is very good and as expectedIt was sealed which releaved me because I was thinking that if it wouldn't have been sealed it will be soggyThe flavour is very palatable and it also works as a seasoning dispenser
American Barbeque Spice Rub,international seasoning,5.0,Delicious,"I used this as a paneer rub and was absolutely delicious, not just the flavors but the quality is also fantastic!"
Hing Powder,ground spices,5.0,Aroma,"This product is amazing, from it’s aroma to packaging and quality everything is so perfect. I can completely vouch for it!!!!"
Classic Italian Seasoning,international seasoning,5.0,Authentic Italian Seasoning,Tasty with very good texture. Used a pinch and it was strong.
Kerala Nutmeg Powder,ground spices,5.0,pure powder,its 100% pure nutmeg powder. smell is very strong and taste is just perfect. small pinch of it is enough for effect.
Tangy Peri-Peri Spice Mix,international seasoning,2.0,Very tasty and nice,Very tasty peri peri spice. I like the product. I love to use the product with the Pasta. Good flavour love it.
Umami Furikake Seasoning,international seasoning,1.0,Disappointed,Doesn’t taste like furikake. It’s just the wasabi and pepper flavors
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Strong and amazing flavour to Asian food,Great flavour to my noodles and asian salads. Impressed by the super cool bottle also. Very nice product.
Dhaniya Jeera Powder,ground spices,5.0,The right colour and texture,This is a premium quality perfect green colour dhaniya jeera powder and excellent aroma …
Green Cardamom Seeds,whole spices,5.0,Loved it !,"Was looking for good quality elaichi and finally found it. Good colour , size and fragrance. Keep it up crista !"
Mexican Taco Seasoning,international seasoning,5.0,Best buy,Crista Mexican Taco seasoning has the fresh aroma of the original ingredients and gives the exact taste of spicy seasoning. it comes with the sprinkle type cap which is easy to use.
Kashmiri Saffron Leaves,whole spices,5.0,good product,"very good productand seems to be original , which i can see from the flavour and smell. I tried everyday with milk , its good and must try product ."
Umami Furikake Seasoning,international seasoning,1.0,Not worth it-horrible taste,Tastes very bad. Not at all like what it is supposed to be like. Just takes like salt and chicken broth.Would not recommend.
Khatmeeth Gujarati Dal Masala,indian spices,5.0,The perfect blend of Sour and Spice which is needed for a dal!,"Since we live in Gujarat, dals are made very differently here- this Gujarati Dal blend fit our taste pallets perfectly as the mix has the right aroma and punch. It’s definitely worth a try!"
Kerala Nutmeg Powder,ground spices,5.0,Nice product,I like the aroma of the product and it's easy to use and good product. Value for money
Hing Powder,ground spices,4.0,Good product,This is a good product.Gives a good taste and smell to the dish.can be a little more stronger
Grilled Vegetable Seasoning,international seasoning,4.0,Tastes good,Good quality... Price could have been a lil less...
Dried Garlic Powder,ground spices,5.0,Amazingly good garlic powder,Strong and excellent flavour. Added a lovely flavor to pasta sauce. Glad to have stumbled upon this.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Must order!,Loved the flavours and that it’s so versatile. A new flavour pool for daily use.
Bombay Sandwich Masala,indian spices,5.0,good one.,test is good.worth buying
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Good balance and great flavour,"I like the balance in the product. It hits the right notes like tangy, salty, spicy. I recommend this brand!"
Toasty Za'atar Spice Mix,international seasoning,5.0,Authentic and tasty,We have been regularly using it since we opened this pack. Authentic taste. Great with pita.
Tellicherry Black Pepper Powder,ground spices,1.0,Quality not as expected,poor quality product
Exotic Biryani Masala Spice Mix,indian spices,5.0,This Spice Mix is a Must Try for Biryani Enthusiasts,"The taste of the rice and vegetables is improved by the spice mix's robust, real flavor. Its spice content is just right not too strong, not too subtle. It also fills the kitchen with a pleasant perfume that makes you hungry. Anyone who like biryani and wants to prepare it at home with the least amount of work and the most flavor should try this biryani masala spice combination"
Shichimi Togarashi Seasoning,international seasoning,5.0,Brilliant,Perfect kick of spice and smokiness
Bombay Sandwich Masala,indian spices,5.0,Great combo,"Must buy, tastes wonderful....cnt eat sandwiches without it now...Worth the money"
Tellicherry Black Pepper Powder,ground spices,1.0,Not that great,"Dull in colour, flavour is also less. Not much of value as price. Don't go by biased reviews."
Hing Powder,ground spices,5.0,Good quality product,It's a good product as per it's rate.
Tellicherry Black Pepper Powder,ground spices,5.0,Nice,Origional peper
Smoked Paprika Powder,ground spices,5.0,Enhance the taste of the dish,The paprika powder adds a delightful smoky and slightly sweet flavor to the dish. It really enhances the overall taste experience.
Punjabi Chole Masala,indian spices,5.0,Superb and tasty,Best product for kitchen
Cassia Tubes,whole spices,5.0,Full of flavour,"For me, personally, I use this particular brand of cassia not only in my food but also my chai and it makes it special. A little goes a long way!"
Zesty Chilli Lime Seasoning,international seasoning,5.0,Delicious and fresh seasoning,This is an amazing flavour of spicy and Khatta. It gives my fruits a nice zing every morning after my workout. I even tried it on boiled eggs once and it’s damn nice. The packaging is superb and quality of this masala is fresh. Can use on many things to make yummy.
Dried Garlic Powder,ground spices,5.0,Good on dining table .,"Have been using it since long and found useful in overcoming cold issues and digestion problems. Good taste , go for it."
Hing Powder,ground spices,1.0,Poor quality,"Seems like it’s fake or some additives are added. Hing generally has strong smell, this hing has very weak smell"
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Peri-Peri Patakha,The peri peri masala gave a nice teekha khatta taste to my sweet potato. I'm going to try adding it to boiled corn next to get a bit of street style flavour
Zesty Chilli Lime Seasoning,international seasoning,5.0,Good Taste,The taste was good with good aroma
Hing Powder,ground spices,3.0,"Ok, not a great product","Better than the LG, Everest Hing, but not upto mark. Pushp Shahi hing is still the best.Ingredients say 'hing' but it's mixed with some flour (rice or wheat flour like other hing)"
Turmeric Powder,ground spices,5.0,Golden !,"As a mom I feel so relieved to find a brand I can trust - Crista haldi gives my food such a gorgeous colour, its so unadulterated, it's become a staple brand at home now."
Classic Italian Seasoning,international seasoning,5.0,Incredible herbs,The herbs are very good. I have used them in pasta dishes and those turned out very well.
Tellicherry Black Pepper Powder,ground spices,5.0,Good products,Nice products
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Delicious!,It gives a distinct and yummy taste to the food. I really enjoyed putting it in the Chinese dishes without increasing the spice level. A must try!
American Barbeque Spice Rub,international seasoning,5.0,Yummy flavours,"I used it for tandoori paneer, capsicum and egg. Very easy to use as it requires curd and little bit oof oil. I liked it most with eggs as it gave an amazing taste."
Smoked Paprika Powder,ground spices,1.0,Bad taste,It tastes pretty bad. Better to put somethingelse
American Barbeque Spice Rub,international seasoning,5.0,Nice taste and good quality,Good Taste
American Barbeque Spice Rub,international seasoning,1.0,Not suitable for Chicken,"I tried the barbeque rub on chicken, the taste is very dull, only thing you will taste is salt."
Hing Powder,ground spices,3.0,Meh.,"Tall claims, but unfortunately the product doesn't hold up to it. It smelt a little rotten. I won't be buying again."
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Flavorful and smoky,The peri peri masala by Crista is absolutely amazing. I love the packaging also - allows you to use it in smaller quantities (shaker side) and in bulk (spoon side). This has a dark red color and tastes amazing on top of fries and grilled paneer. It is not extremely spicy and can be used by everyone. The mix of mild smoky spiciness with sweetness at the end is just yum. Thumbs up.
Black Salt Powder,ground spices,1.0,Don't buy,"I recently purchased himalayan salt. Upon attempting to dissolve the salt in water, I noticed that it didn't dissolve completely. Even after stirring vigorously, there were still visible particles and a few stubborn pieces of sand left behind in the cup. This was quite disappointing, as I expected a high-quality product that would dissolve seamlessly.Moreover, the presence of sand particles raises concerns about the purityand quality of the salt. It's unsettling to find such impurities in a productthat is supposed to be natural and pristine.In conclusion, I cannot recommend this Himalayan salt from Amazon based onmy experience. The lack of solubility and the presence of sand particles aresignificant drawbacks that detract from its value and usability."
American Barbeque Spice Rub,international seasoning,5.0,Awesome,I am absolutely in love with these two seasonings. It enhances the flavour of the dish. Tandoori and barbecue seasonings are best. I highly recommend this .
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Chinese spice,"I used this Sichuan pepper to make thick Schezwan chutney at home, it gives the perfect kick to you Desi Chinese recipes. Definitely worth a try if you're into cooking"
American Barbeque Spice Rub,international seasoning,5.0,Taste with spicy twist.... awesome,"I really loved both barbeque and tandoori smoky spice mix. They are true to their flavours. Yummy meal can be served from this. I prepared chaat, salad paneer tikka from this. Perfect for addition in your snacks. Convenient glass packaging."
Tellicherry Black Pepper Powder,ground spices,5.0,Good Quality,"good quality, real black paper powder, well packed,"
Zesty Chilli Lime Seasoning,international seasoning,5.0,Great flavour,"The spice has a great flavour and blends well with most of the dishes, perfect add-on for a flavour full meal."
Hing Powder,ground spices,5.0,Good quality,Rich quality product has awesome smell. Authentic taste.
Hing Powder,ground spices,5.0,Good quality hing,The product was very good.The powder was very fine while as usual we love to use coarse material
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Fragrant,Fragrant and great quality. Lends perfect flavour to dishes.
Mexican Taco Seasoning,international seasoning,5.0,Delicious Taco Seasoning,"I really like this taco seasoning! It makes my tacos taste so good. It's not too spicy, which is perfect for my family. I would definitely recommend it to anyone who loves Mexican food."
Hing Powder,ground spices,4.0,Good product,Affordable asfoetida for daily use in your kitchen.
Kashmiri Chilli Powder,ground spices,5.0,Wow quality,Cooking with pure kashmir chilli powder has given the perfect colour and flavour to my dishes. This is a fab product....
Zesty Chilli Lime Seasoning,international seasoning,5.0,Flavorful and so delicious,Chilli lime was super yum!!!! I used it on Maggi and on corn and it made the flavour so good
Bombay Sandwich Masala,indian spices,4.0,Add taste in your sandwiches,"*Ctista Bombay Sandwich Masala :- just yumm* I have used it in Shev paav... justsprinkle it on boiled potatoes and myonise. Wow it taste so good.. no need to add any other thing.* It has a good taste of cumin, some tangy taste of dry mango powder.* I like the product it can be used in many ways."
Bombay Sandwich Masala,indian spices,5.0,Really good product,"This is a very good product. It takes all the condiments. I even used it in poha, sev puri and they tasted really amazing with this."
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Spicy and delicious,I love to cook and tried this on dosa and put it in the aloo masala it tasted amazing! It is nice and spicy and my brother had it in Maggi and loved it too.
Umami Furikake Seasoning,international seasoning,5.0,Flavourful Japanese Spice,Madeyummy Japanese Grilled Vegetables with rice.The Seasoning made all the difference… Must Buy…
Smoked Paprika Powder,ground spices,5.0,Great Find,Could never find good quality paprika smoky flavour in market. This is not too smoky it gives the right flavour and medium teekhaness
Smoked Paprika Powder,ground spices,5.0,Wowza Paprika,Grilled vegetable cooked with smokad paprika tasted yummy. Used it for sweet potato as well and gave a interesting new flavour.
Kashmiri Saffron Leaves,whole spices,5.0,Authentic n pure saffron,"Got this kashmiri saffron from crista on Amazon,i must say it has very authentic saffron flavour n beautiful colour,very well packed,i used it in my milk it gave very nice colour n flavour to my milk. looking forward to use in making kheer or biryani"
